city_or_county,week,score
Spokane,29,2.3333333333333335
Spokane,30,1.6666666666666667
Spokane,31,2.0
Spokane,32,1.8333333333333333
Spokane,33,1.75
Spokane,34,2.0
Spokane,35,1.0
Spokane,36,1.1111111111111112
Spokane,37,2.75
Spokane,38,1.6666666666666667
Spokane,39,1.0
Spokane,40,1.875
Spokane,41,1.0
Spokane,42,1.4
Spokane,43,1.8
Spokane,44,1.0
Spokane,45,1.7142857142857142
Spokane,46,1.4
Spokane,47,1.75
Spokane,48,1.5
Spokane,49,1.0
Spokane,50,1.4
Spokane,51,2.0
Spokane,52,2.5
Spokane,53,1.0
Spokane (Spokane Valley),1,1.0
Spokane (Spokane Valley),3,2.0
Spokane (Spokane Valley),6,1.0
Spokane (Spokane Valley),7,1.0
Spokane (Spokane Valley),8,2.0
Spokane (Spokane Valley),11,1.0
Spokane (Spokane Valley),14,1.0
Spokane (Spokane Valley),15,5.0
Spokane (Spokane Valley),19,1.0
Spokane (Spokane Valley),20,2.0
Spokane (Spokane Valley),21,1.5
Spokane (Spokane Valley),23,1.0
Spokane (Spokane Valley),26,2.0
Spokane (Spokane Valley),29,2.0
Spokane (Spokane Valley),31,1.0
Spokane (Spokane Valley),32,2.0
Spokane (Spokane Valley),33,2.5
Spokane (Spokane Valley),34,1.0
Spokane (Spokane Valley),38,3.0
Spokane (Spokane Valley),41,2.0
Spokane (Spokane Valley),42,2.0
Spokane (Spokane Valley),44,2.0
Spokane (Spokane Valley),49,1.0
Spokane (Spokane Valley),50,1.0
Spokane (county),4,1.0
Spokane (county),5,1.0
Spokane (county),7,1.0
Spokane (county),9,1.0
Spokane (county),11,1.0
Spokane (county),18,1.0
Spokane (county),22,1.0
Spokane (county),23,1.0
Spokane (county),34,1.0
Spokane (county),37,1.5
Spokane (county),41,1.0
Spokane (county),46,1.0
Spokane (county),48,1.0
Spokane (county),49,1.0
Spokane (county),51,1.0
Spokane (county),52,1.0
Spring,2,2.0
Spring,6,2.5
Spring,7,2.0
Spring,10,3.0
Spring,11,2.0
Spring,13,4.0
Spring,14,4.0
Spring,15,1.5
Spring,22,1.0
Spring,26,2.0
Spring,27,1.0
Spring,28,6.0
Spring,32,1.0
Spring,33,1.0
Spring,37,4.0
Spring,38,1.0
Spring,39,2.0
Spring,43,2.0
Spring,44,2.5
Spring,51,2.0
Spring,52,2.0
Spring,53,1.0
Spring Hill,1,2.0
Spring Hill,8,1.0
Spring Hill,10,3.0
Spring Hill,11,3.5
Spring Hill,12,2.0
Spring Hill,13,2.0
Spring Hill,14,1.0
Spring Hill,16,1.0
Spring Hill,17,1.0
Spring Hill,18,1.0
Spring Hill,22,2.0
Spring Hill,24,3.0
Spring Hill,30,2.0
Spring Hill,31,1.6666666666666667
Spring Hill,33,2.0
Spring Hill,35,2.0
Spring Hill,37,1.5
Spring Hill,38,2.0
Spring Hill,39,1.0
Spring Hill,40,2.0
Spring Hill,42,1.0
Spring Hill,47,1.0
Spring Hill,49,1.0
Spring Hill,52,1.0
Spring Lake,3,2.0
Spring Lake,4,2.0
Spring Lake,6,1.0
Spring Lake,7,2.0
Spring Lake,12,2.0
Spring Lake,16,1.0
Spring Lake,29,5.0
Spring Lake,31,1.0
Spring Lake,37,3.0
Spring Lake,38,2.0
Spring Lake,39,3.0
Spring Lake,44,3.0
Spring Valley,4,1.0
Spring Valley,6,2.0
Spring Valley,13,3.0
Spring Valley,19,4.0
Spring Valley,27,2.0
Spring Valley,29,2.0
Spring Valley,30,2.0
Spring Valley,35,2.0
Spring Valley,37,1.0
Spring Valley,39,1.0
Spring Valley,43,2.0
Spring Valley,47,1.0
Spring Valley,52,2.5
Springdale,1,1.0
Springdale,7,3.0
Springdale,9,1.5
Springdale,10,2.0
Springdale,11,4.0
Springdale,12,2.0
Springdale,13,3.0
Springdale,15,2.0
Springdale,17,1.0
Springdale,20,1.0
Springdale,22,1.0
Springdale,24,1.0
Springdale,26,3.0
Springdale,28,3.0
Springdale,31,1.5
Springdale,33,2.0
Springdale,38,2.0
Springdale,40,1.25
Springdale,44,1.0
Springdale,48,1.0
Springdale,50,2.0
Springfield,1,1.5714285714285714
Springfield,2,1.7142857142857142
Springfield,3,2.6666666666666665
Springfield,4,1.9473684210526316
Springfield,5,1.5789473684210527
Springfield,6,1.6
Springfield,7,1.8571428571428572
Springfield,8,1.8181818181818181
Springfield,9,1.8888888888888888
Springfield,10,1.5555555555555556
Springfield,11,2.0
Springfield,12,2.111111111111111
Springfield,13,1.7647058823529411
Springfield,14,1.9166666666666667
Springfield,15,1.5333333333333334
Springfield,16,1.4375
Springfield,17,1.5333333333333334
Springfield,18,1.3076923076923077
Springfield,19,1.625
Springfield,20,1.6538461538461537
Springfield,21,1.6
Springfield,22,2.0606060606060606
Springfield,23,2.076923076923077
Springfield,24,2.1363636363636362
Springfield,25,1.6666666666666667
Springfield,26,1.7692307692307692
Springfield,27,2.2142857142857144
Springfield,28,1.5384615384615385
Springfield,29,2.235294117647059
Springfield,30,1.3076923076923077
Springfield,31,2.1176470588235294
Springfield,32,1.68
Springfield,33,2.0
Springfield,34,1.6363636363636365
Springfield,35,1.5
Springfield,36,1.85
Springfield,37,1.5555555555555556
Springfield,38,1.5833333333333333
Springfield,39,2.25
Springfield,40,2.2222222222222223
Springfield,41,2.2
Springfield,42,1.8695652173913044
Springfield,43,2.0
Springfield,44,1.4705882352941178
Springfield,45,1.631578947368421
Springfield,46,2.5
Springfield,47,1.9444444444444444
Springfield,48,1.8
Springfield,49,1.7777777777777777
Springfield,50,1.7777777777777777
Springfield,51,1.6842105263157894
Springfield,52,2.0
Springfield,53,3.6666666666666665
Stafford,3,2.0
Stafford,5,2.0
Stafford,6,2.0
Stafford,7,3.0
Stafford,10,1.3333333333333333
Stafford,18,2.0
Stafford,20,2.0
Stafford,22,2.0
Stafford,23,2.0
Stafford,25,1.0
Stafford,26,3.0
Stafford,27,1.0
Stafford,28,1.0
Stafford,29,4.0
Stafford,31,1.0
Stafford,32,2.5
Stafford,34,2.0
Stafford,35,3.0
Stafford,37,2.0
Stafford,38,1.0
Stafford,41,1.0
Stafford,44,1.0
Stafford,46,2.5
Stafford,47,1.0
Stafford,48,2.0
Stafford,49,1.0
Stafford,50,2.0
Stafford,52,2.0
Stafford (county),3,1.0
Stafford (county),6,3.0
Stafford (county),13,1.0
Stafford (county),30,2.0
Stafford (county),34,4.0
Stafford (county),41,1.0
Stafford (county),44,1.0
Stafford (county),51,1.0
Stafford (county),52,3.0
Stamford,1,1.5
Stamford,2,1.0
Stamford,3,1.5
Stamford,4,2.0
Stamford,5,2.0
Stamford,6,1.5
Stamford,7,1.0
Stamford,9,1.0
Stamford,10,2.0
Stamford,12,1.25
Stamford,13,1.25
Stamford,14,1.0
Stamford,16,2.0
Stamford,17,1.0
Stamford,18,1.6666666666666667
Stamford,19,1.4
Stamford,20,1.3333333333333333
Stamford,21,1.5
Stamford,22,1.6666666666666667
Stamford,23,2.5
Stamford,24,1.6666666666666667
Stamford,26,1.5
Stamford,27,1.5
Stamford,28,3.0
Stamford,29,1.3333333333333333
Stamford,30,2.0
Stamford,31,2.0
Stamford,33,2.25
Stamford,34,1.3333333333333333
Stamford,35,1.0
Stamford,36,1.5
Stamford,37,1.0
Stamford,39,1.4
Stamford,40,1.0
Stamford,41,1.3333333333333333
Stamford,42,2.0
Stamford,43,1.0
Stamford,45,1.75
Stamford,46,2.0
Stamford,47,2.0
Stamford,49,3.0
Stamford,50,1.5
Stamford,51,1.6666666666666667
Stamford,52,1.6
Stamford,53,1.0
Stanton,3,3.0
Stanton,13,2.0
Stanton,15,1.0
Stanton,16,3.0
Stanton,18,2.0
Stanton,28,1.0
Stanton,30,1.0
Stanton,32,3.0
Stanton,35,2.0
Stanton,43,1.0
Stanton,50,3.0
Starkville,8,1.0
Starkville,9,1.0
Starkville,14,2.0
Starkville,18,3.0
Starkville,20,2.0
Starkville,21,2.0
Starkville,22,1.5
Starkville,23,1.0
Starkville,24,3.0
Starkville,29,1.0
Starkville,32,1.0
Starkville,34,1.5
Starkville,35,2.0
Starkville,40,1.0
Starkville,42,1.0
Starkville,44,3.0
Starkville,51,1.0
Starkville,52,3.0
Staten Island,1,2.125
Staten Island,2,2.142857142857143
Staten Island,3,2.4
Staten Island,4,1.4
Staten Island,5,1.7142857142857142
Staten Island,6,1.6666666666666667
Staten Island,7,1.5
Staten Island,8,2.1666666666666665
Staten Island,9,1.0
Staten Island,10,1.4
Staten Island,11,2.0
Staten Island,12,2.4
Staten Island,13,1.75
Staten Island,14,2.857142857142857
Staten Island,15,2.0
Staten Island,16,1.6
Staten Island,17,2.0
Staten Island,18,2.5555555555555554
Staten Island,19,2.5
Staten Island,20,1.5
Staten Island,21,1.7142857142857142
Staten Island,22,2.142857142857143
Staten Island,23,1.9166666666666667
Staten Island,24,1.5
Staten Island,25,2.2222222222222223
Staten Island,26,2.1666666666666665
Staten Island,27,1.6666666666666667
Staten Island,28,1.6666666666666667
Staten Island,29,2.0
Staten Island,30,2.0
Staten Island,31,2.6666666666666665
Staten Island,32,1.8
Staten Island,33,1.375
Staten Island,34,2.1
Staten Island,35,2.0
Staten Island,36,1.4285714285714286
Staten Island,37,2.4
Staten Island,38,1.3333333333333333
Staten Island,39,1.625
Staten Island,40,1.7272727272727273
Staten Island,41,2.2
Staten Island,42,1.25
Staten Island,43,2.25
Staten Island,44,1.25
Staten Island,45,2.0
Staten Island,46,1.875
Staten Island,47,2.0
Staten Island,48,2.3333333333333335
Staten Island,49,2.142857142857143
Staten Island,50,2.142857142857143
Staten Island,51,1.8
Staten Island,52,1.75
Staten Island,53,1.3333333333333333
Statesboro,1,3.0
Statesboro,2,2.0
Statesboro,4,4.0
Statesboro,7,1.6666666666666667
Statesboro,8,3.5
Statesboro,9,2.6666666666666665
Statesboro,10,1.0
Statesboro,11,2.0
Statesboro,14,2.0
Statesboro,15,1.0
Statesboro,16,2.0
Statesboro,19,1.0
Statesboro,21,1.0
Statesboro,23,3.0
Statesboro,25,1.0
Statesboro,27,3.0
Statesboro,28,2.0
Statesboro,29,3.0
Statesboro,31,2.0
Statesboro,33,1.5
Statesboro,34,1.0
Statesboro,35,2.5
Statesboro,37,2.0
Statesboro,40,1.6666666666666667
Statesboro,41,3.0
Statesboro,42,1.0
Statesboro,43,1.0
Statesboro,44,1.0
Statesboro,45,2.5
Statesboro,46,4.0
Statesboro,48,1.0
Statesboro,50,3.0
Statesboro,53,2.5
Statesville,2,2.0
Statesville,3,1.0
Statesville,6,1.0
Statesville,13,1.0
Statesville,14,2.0
Statesville,16,2.0
Statesville,17,3.0
Statesville,18,1.0
Statesville,20,8.0
Statesville,21,2.0
Statesville,22,3.0
Statesville,25,2.0
Statesville,26,1.0
Statesville,27,2.0
Statesville,28,1.0
Statesville,29,1.0
Statesville,32,2.0
Statesville,34,1.5
Statesville,35,2.0
Statesville,36,1.6666666666666667
Statesville,38,2.0
Statesville,39,2.0
Statesville,41,1.5
Statesville,43,2.0
Statesville,44,1.0
Statesville,45,2.0
Statesville,46,2.0
Statesville,48,2.0
Statesville,49,1.0
Statesville,52,1.0
Staunton,5,2.0
Staunton,10,3.0
Staunton,14,4.0
Staunton,19,2.0
Staunton,23,2.5
Staunton,25,2.0
Staunton,29,1.0
Staunton,30,1.0
Staunton,34,1.0
Staunton,38,1.0
Staunton,50,1.5
Sterling,1,1.0
Sterling,3,1.0
Sterling,13,2.0
Sterling,15,2.0
Sterling,16,2.0
Sterling,25,1.0
Sterling,32,1.0
Sterling,35,1.0
Sterling,36,4.0
Sterling,43,1.0
Sterling,51,3.0
Steubenville,1,2.0
Steubenville,7,1.0
Steubenville,9,1.0
Steubenville,14,5.0
Steubenville,23,1.0
Steubenville,31,3.0
Steubenville,32,2.0
Steubenville,34,2.0
Steubenville,51,4.0
Stillwater,2,2.0
Stillwater,5,1.0
Stillwater,7,3.5
Stillwater,9,5.0
Stillwater,15,1.0
Stillwater,17,3.0
Stillwater,18,2.0
Stillwater,24,3.0
Stillwater,26,1.0
Stillwater,29,2.0
Stillwater,32,2.0
Stillwater,37,1.0
Stillwater,40,1.0
Stillwater,45,1.0
Stillwater,51,2.5
Stockbridge,8,3.0
Stockbridge,15,2.0
Stockbridge,16,1.5
Stockbridge,19,1.0
Stockbridge,20,2.0
Stockbridge,21,2.0
Stockbridge,23,1.0
Stockbridge,24,2.0
Stockbridge,34,2.0
Stockbridge,36,4.0
Stockbridge,43,2.0
Stockbridge,46,3.0
Stockton,1,1.0
Stockton,2,2.0
Stockton,3,1.0
Stockton,4,1.25
Stockton,5,3.0
Stockton,6,1.3333333333333333
Stockton,7,1.6666666666666667
Stockton,8,2.2
Stockton,9,1.5
Stockton,10,3.0
Stockton,11,2.0
Stockton,12,2.1666666666666665
Stockton,13,1.1666666666666667
Stockton,14,2.0
Stockton,15,2.5
Stockton,16,1.0
Stockton,18,1.0
Stockton,19,1.5
Stockton,22,2.0
Stockton,23,1.7
Stockton,24,1.5714285714285714
Stockton,25,1.5
Stockton,26,1.6666666666666667
Stockton,27,1.6
Stockton,28,1.5
Stockton,29,3.0
Stockton,30,1.875
Stockton,31,6.0
Stockton,32,1.7142857142857142
Stockton,33,1.3
Stockton,34,1.4
Stockton,35,1.4166666666666667
Stockton,36,1.75
Stockton,37,2.3636363636363638
Stockton,38,1.3333333333333333
Stockton,39,2.3333333333333335
Stockton,40,1.6153846153846154
Stockton,41,1.8
Stockton,42,1.8
Stockton,43,1.7272727272727273
Stockton,44,1.7647058823529411
Stockton,45,1.8888888888888888
Stockton,46,2.375
Stockton,47,1.75
Stockton,48,2.0
Stockton,49,2.3636363636363638
Stockton,50,1.3333333333333333
Stockton,51,1.6363636363636365
Stockton,52,1.8888888888888888
Stockton,53,1.0
Stone Mountain,1,1.0
Stone Mountain,2,3.0
Stone Mountain,3,2.0
Stone Mountain,4,3.0
Stone Mountain,8,2.0
Stone Mountain,9,4.0
Stone Mountain,11,1.0
Stone Mountain,14,1.0
Stone Mountain,15,2.0
Stone Mountain,16,2.0
Stone Mountain,17,1.0
Stone Mountain,18,2.0
Stone Mountain,19,4.0
Stone Mountain,21,2.0
Stone Mountain,23,2.0
Stone Mountain,24,1.0
Stone Mountain,25,1.0
Stone Mountain,26,1.0
Stone Mountain,28,2.0
Stone Mountain,29,1.0
Stone Mountain,31,1.0
Stone Mountain,32,1.0
Stone Mountain,33,3.0
Stone Mountain,35,3.6666666666666665
Stone Mountain,37,2.0
Stone Mountain,39,2.5
Stone Mountain,40,1.0
Stone Mountain,42,3.5
Stone Mountain,43,3.0
Stone Mountain,44,2.0
Stone Mountain,47,1.0
Stone Mountain,48,2.5
Stone Mountain,49,3.0
Stone Mountain,50,1.0
Stone Mountain,51,1.0
Stoughton,6,1.0
Stoughton,10,2.0
Stoughton,11,2.0
Stoughton,13,1.0
Stoughton,18,1.0
Stoughton,20,1.0
Stoughton,22,2.0
Stoughton,29,1.0
Stoughton,31,1.0
Stoughton,32,1.0
Stoughton,38,2.5
Stoughton,41,2.0
Stoughton,42,2.0
Stoughton,44,1.0
Stoughton,49,2.0
Stoughton,50,2.0
Stratford,2,1.0
Stratford,3,1.0
Stratford,5,1.0
Stratford,6,1.0
Stratford,11,1.0
Stratford,15,1.0
Stratford,21,3.0
Stratford,23,1.0
Stratford,26,1.0
Stratford,30,1.0
Stratford,31,1.0
Stratford,32,4.5
Stratford,34,1.0
Stratford,35,3.0
Stratford,37,2.0
Stratford,38,4.0
Stratford,40,2.0
Stratford,41,1.0
Stratford,45,2.0
Stratford,46,3.0
Stratford,49,1.0
Stratford,50,1.0
Stratford,52,2.0
Stroudsburg,3,5.5
Stroudsburg,6,2.0
Stroudsburg,9,1.0
Stroudsburg,11,3.0
Stroudsburg,13,2.0
Stroudsburg,15,3.0
Stroudsburg,17,1.0
Stroudsburg,20,1.0
Stroudsburg,27,1.0
